id,shares
id_33145,3511
id_33146,2281
id_33147,1893
id_33148,2515
id_33149,1768
id_33150,3180
id_33151,3111
id_33152,2284
id_33153,2044
id_33154,2885
id_33155,19282
id_33156,2014
id_33157,14007
id_33158,2423
id_33159,2507
id_33160,3563
id_33161,2623
id_33162,22728
id_33163,3326
id_33164,2336
id_33165,2180
id_33166,2781
id_33167,2959
id_33168,7097
id_33169,8759
id_33170,11357
id_33171,9403
id_33172,2074
id_33173,4459
id_33174,3528
id_33175,2618
id_33176,1804
id_33177,4053
id_33178,3304
id_33179,2134
id_33180,2335
id_33181,5486
id_33182,4963
id_33183,1349
id_33184,2938
id_33185,2565
id_33186,4484
id_33187,9518
id_33188,1324
id_33189,1344
id_33190,1800
id_33191,2105
id_33192,3477
id_33193,6774
id_33194,1680
id_33195,2220
id_33196,1633
id_33197,2884
id_33198,2905
id_33199,4630
id_33200,4769
id_33201,7181
id_33202,1886
id_33203,2701
id_33204,1436
id_33205,2427
id_33206,9078
id_33207,1180
id_33208,7219
id_33209,13166
id_33210,5986
id_33211,2766
id_33212,9924
id_33213,1578
id_33214,6918
id_33215,4876
id_33216,1924
id_33217,2930
id_33218,3757
id_33219,3994
id_33220,1618
id_33221,8034
id_33222,1698
id_33223,2353
id_33224,11284
id_33225,2058
id_33226,4846
id_33227,1395
id_33228,2541
id_33229,1401
id_33230,2161
id_33231,1223
id_33232,14382
id_33233,2804
id_33234,4868
id_33235,1706
id_33236,1609
id_33237,2961
id_33238,6238
id_33239,3538
id_33240,3221
id_33241,11837
id_33242,1759
id_33243,3612
id_33244,4721
id_33245,3273
id_33246,1964
id_33247,4628
id_33248,11123
id_33249,2602
id_33250,2740
id_33251,4351
id_33252,1427
id_33253,2809
id_33254,7477
id_33255,2293
id_33256,4258
id_33257,10811
id_33258,2054
id_33259,2219
id_33260,4688
id_33261,6971
id_33262,8631
id_33263,6071
id_33264,3519
id_33265,2904
id_33266,1300
id_33267,2570
id_33268,3243
id_33269,5322
id_33270,1875
id_33271,11946
id_33272,2618
id_33273,8516
id_33274,1301
id_33275,1867
id_33276,2885
id_33277,2043
id_33278,3320
id_33279,1233
id_33280,2871
id_33281,1488
id_33282,11565
id_33283,7655
id_33284,2231
id_33285,2883
id_33286,3730
id_33287,4459
id_33288,2188
id_33289,3735
id_33290,11518
id_33291,1536
id_33292,2639
id_33293,5591
id_33294,3687
id_33295,3691
id_33296,2048
id_33297,4090
id_33298,1683
id_33299,2980
id_33300,4563
id_33301,2118
id_33302,3287
id_33303,899
id_33304,1771
id_33305,8021
id_33306,1874
id_33307,1941
id_33308,2515
id_33309,1654
id_33310,1097
id_33311,1751
id_33312,2394
id_33313,1938
id_33314,9309
id_33315,4080
id_33316,22631
id_33317,6131
id_33318,1364
id_33319,2228
id_33320,4706
id_33321,1556
id_33322,2006
id_33323,2137
id_33324,1524
id_33325,7873
id_33326,3579
id_33327,4109
id_33328,2893
id_33329,5152
id_33330,1165
id_33331,3548
id_33332,3304
id_33333,5597
id_33334,5744
id_33335,1840
id_33336,12321
id_33337,3324
id_33338,1690
id_33339,2719
id_33340,1045
id_33341,1004
id_33342,2730
id_33343,11713
id_33344,1593
id_33345,1670
id_33346,4945
id_33347,1996
id_33348,2586
id_33349,3659
id_33350,2900
id_33351,1259
id_33352,1469
id_33353,5018
id_33354,1061
id_33355,7911
id_33356,22858
id_33357,1932
id_33358,1549
id_33359,4049
id_33360,5258
id_33361,8694
id_33362,1668
id_33363,2127
id_33364,3305
id_33365,1755
id_33366,2923
id_33367,1925
id_33368,2362
id_33369,1965
id_33370,3033
id_33371,2732
id_33372,13515
id_33373,2918
id_33374,1716
id_33375,2469
id_33376,10111
id_33377,3173
id_33378,5805
id_33379,1628
id_33380,3876
id_33381,1962
id_33382,1677
id_33383,2240
id_33384,1137
id_33385,2567
id_33386,2593
id_33387,1078
id_33388,6348
id_33389,3801
id_33390,16149
id_33391,2444
id_33392,1578
id_33393,5846
id_33394,1300
id_33395,1303
id_33396,6019
id_33397,2629
id_33398,2052
id_33399,3375
id_33400,1628
id_33401,6259
id_33402,2291
id_33403,2169
id_33404,2286
id_33405,2365
id_33406,1954
id_33407,1205
id_33408,2978
id_33409,9193
id_33410,2710
id_33411,1056
id_33412,7621
id_33413,7905
id_33414,3382
id_33415,6027
id_33416,1998
id_33417,7749
id_33418,3156
id_33419,3975
id_33420,2269
id_33421,2623
id_33422,1544
id_33423,4861
id_33424,2936
id_33425,3055
id_33426,1736
id_33427,1308
id_33428,2809
id_33429,5066
id_33430,3076
id_33431,1796
id_33432,21544
id_33433,1242
id_33434,5276
id_33435,9578
id_33436,2699
id_33437,1943
id_33438,2899
id_33439,1590
id_33440,1706
id_33441,1987
id_33442,2767
id_33443,11828
id_33444,4257
id_33445,11678
id_33446,6105
id_33447,2550
id_33448,1937
id_33449,4330
id_33450,1548
id_33451,9027
id_33452,4169
id_33453,5138
id_33454,2007
id_33455,7091
id_33456,8364
id_33457,3148
id_33458,4086
id_33459,13998
id_33460,3435
id_33461,2208
id_33462,3579
id_33463,7636
id_33464,2142
id_33465,1962
id_33466,2467
id_33467,1856
id_33468,2946
id_33469,2453
id_33470,3230
id_33471,4141
id_33472,3982
id_33473,2332
id_33474,2639
id_33475,2057
id_33476,2081
id_33477,1016
id_33478,4663
id_33479,1297
id_33480,5570
id_33481,4239
id_33482,6457
id_33483,1621
id_33484,2248
id_33485,4816
id_33486,6292
id_33487,7710
id_33488,5839
id_33489,4422
id_33490,7915
id_33491,4674
id_33492,1621
id_33493,3010
id_33494,2272
id_33495,5459
id_33496,3494
id_33497,1304
id_33498,12222
id_33499,1726
id_33500,1867
id_33501,1876
id_33502,8928
id_33503,3961
id_33504,2553
id_33505,1342
id_33506,8296
id_33507,1787
id_33508,1392
id_33509,10512
id_33510,4179
id_33511,4448
id_33512,2966
id_33513,968
id_33514,2278
id_33515,3005
id_33516,4660
id_33517,1639
id_33518,1799
id_33519,9796
id_33520,5553
id_33521,3667
id_33522,2125
id_33523,1026
id_33524,2113
id_33525,3375
id_33526,2757
id_33527,2290
id_33528,1198
id_33529,1394
id_33530,1765
id_33531,1527
id_33532,1511
id_33533,3349
id_33534,3289
id_33535,980
id_33536,2422
id_33537,1675
id_33538,1612
id_33539,1910
id_33540,1798
id_33541,2425
id_33542,3540
id_33543,3366
id_33544,2548
id_33545,4465
id_33546,3682
id_33547,2857
id_33548,1603
id_33549,3714
id_33550,2814
id_33551,1633
id_33552,6534
id_33553,1268
id_33554,2337
id_33555,2196
id_33556,1800
id_33557,2304
id_33558,11470
id_33559,1869
id_33560,1087
id_33561,5442
id_33562,3748
id_33563,1832
id_33564,1278
id_33565,2718
id_33566,1616
id_33567,3076
id_33568,5707
id_33569,1599
id_33570,2876
id_33571,2126
id_33572,3186
id_33573,1122
id_33574,7090
id_33575,1789
id_33576,7617
id_33577,1839
id_33578,2377
id_33579,2239
id_33580,1510
id_33581,16583
id_33582,2861
id_33583,2803
id_33584,3214
id_33585,1207
id_33586,4368
id_33587,1746
id_33588,3033
id_33589,2151
id_33590,1319
id_33591,4865
id_33592,1940
id_33593,3660
id_33594,2187
id_33595,4718
id_33596,5356
id_33597,1684
id_33598,5514
id_33599,8596
id_33600,1511
id_33601,5258
id_33602,3503
id_33603,3573
id_33604,2696
id_33605,7539
id_33606,1218
id_33607,1286
id_33608,2767
id_33609,3890
id_33610,1646
id_33611,2584
id_33612,7404
id_33613,6817
id_33614,1700
id_33615,915
id_33616,13679
id_33617,7411
id_33618,9562
id_33619,1324
id_33620,2745
id_33621,1616
id_33622,2086
id_33623,1172
id_33624,10845
id_33625,6471
id_33626,9905
id_33627,5562
id_33628,1755
id_33629,2501
id_33630,20457
id_33631,3792
id_33632,2573
id_33633,2799
id_33634,3384
id_33635,2057
id_33636,2390
id_33637,15848
id_33638,2897
id_33639,2687
id_33640,3295
id_33641,9688
id_33642,2883
id_33643,6629
id_33644,2280
id_33645,2225
id_33646,4403
id_33647,3522
id_33648,13293
id_33649,2296
id_33650,1849
id_33651,1857
id_33652,3184
id_33653,3064
id_33654,1876
id_33655,1154
id_33656,9642
id_33657,3285
id_33658,6080
id_33659,3556
id_33660,1507
id_33661,1935
id_33662,4132
id_33663,4062
id_33664,17693
id_33665,8993
id_33666,3139
id_33667,4621
id_33668,6283
id_33669,7850
id_33670,4267
id_33671,3735
id_33672,1920
id_33673,1678
id_33674,1721
id_33675,1358
id_33676,13357
id_33677,1125
id_33678,3222
id_33679,3206
id_33680,1454
id_33681,4586
id_33682,4526
id_33683,1355
id_33684,6210
id_33685,3890
id_33686,18885
id_33687,1429
id_33688,1576
id_33689,7872
id_33690,1912
id_33691,1212
id_33692,1863
id_33693,1779
id_33694,1678
id_33695,2333
id_33696,1523
id_33697,2703
id_33698,3881
id_33699,1490
id_33700,1032
id_33701,1367
id_33702,3863
id_33703,4235
id_33704,1284
id_33705,2134
id_33706,2904
id_33707,13500
id_33708,11179
id_33709,1391
id_33710,4120
id_33711,3513
id_33712,4538
id_33713,5057
id_33714,4448
id_33715,3256
id_33716,2453
id_33717,1389
id_33718,1979
id_33719,3575
id_33720,4779
id_33721,12090
id_33722,4157
id_33723,7295
id_33724,3760
id_33725,2640
id_33726,2689
id_33727,3013
id_33728,2890
id_33729,8299
id_33730,1349
id_33731,3649
id_33732,1271
id_33733,7087
id_33734,13516
id_33735,2044
id_33736,5495
id_33737,1828
id_33738,2468
id_33739,4887
id_33740,1782
id_33741,1676
id_33742,2279
id_33743,1462
id_33744,1625
id_33745,2404
id_33746,4822
id_33747,4700
id_33748,1380
id_33749,3063
id_33750,4298
id_33751,5306
id_33752,1201
id_33753,2114
id_33754,1863
id_33755,2903
id_33756,1784
id_33757,1220
id_33758,1864
id_33759,2727
id_33760,3929
id_33761,3778
id_33762,1495
id_33763,2129
id_33764,3131
id_33765,2772
id_33766,1924
id_33767,3496
id_33768,2635
id_33769,2971
id_33770,7593
id_33771,6143
id_33772,1434
id_33773,1066
id_33774,4159
id_33775,2764
id_33776,1519
id_33777,2703
id_33778,3056
id_33779,11704
id_33780,2468
id_33781,4659
id_33782,3603
id_33783,4860
id_33784,2493
id_33785,2409
id_33786,6494
id_33787,9841
id_33788,1596
id_33789,1890
id_33790,4260
id_33791,2844
id_33792,3278
id_33793,1667
id_33794,11984
id_33795,1369
id_33796,1589
id_33797,1365
id_33798,3073
id_33799,1630
id_33800,1044
id_33801,1831
id_33802,6910
id_33803,7713
id_33804,2350
id_33805,3239
id_33806,6044
id_33807,2289
id_33808,1652
id_33809,1432
id_33810,3536
id_33811,1415
id_33812,4017
id_33813,2504
id_33814,3377
id_33815,5815
id_33816,2390
id_33817,6972
id_33818,5496
id_33819,3851
id_33820,6109
id_33821,3837
id_33822,3212
id_33823,2758
id_33824,6089
id_33825,4420
id_33826,2488
id_33827,2036
id_33828,1860
id_33829,4336
id_33830,4283
id_33831,23448
id_33832,4391
id_33833,11523
id_33834,3651
id_33835,8091
id_33836,9668
id_33837,2602
id_33838,4851
id_33839,2156
id_33840,1938
id_33841,3633
id_33842,1996
id_33843,2384
id_33844,12501
id_33845,1989
id_33846,5989
id_33847,7215
id_33848,1565
id_33849,1550
id_33850,1531
id_33851,6229
id_33852,2365
id_33853,3182
id_33854,1974
id_33855,3423
id_33856,10456
id_33857,6725
id_33858,3428
id_33859,2742
id_33860,6342
id_33861,2219
id_33862,2871
id_33863,1844
id_33864,1500
id_33865,1080
id_33866,2838
id_33867,8387
id_33868,1310
id_33869,15682
id_33870,3035
id_33871,1674
id_33872,1477
id_33873,1766
id_33874,12969
id_33875,3021
id_33876,18904
id_33877,1504
id_33878,5603
id_33879,5750
id_33880,1764
id_33881,1908
id_33882,8210
id_33883,2838
id_33884,5512
id_33885,2709
id_33886,3250
id_33887,3605
id_33888,3223
id_33889,2430
id_33890,5821
id_33891,1876
id_33892,2698
id_33893,10024
id_33894,1664
id_33895,2663
id_33896,3049
id_33897,4927
id_33898,3081
id_33899,3872
id_33900,2355
id_33901,1443
id_33902,1553
id_33903,2248
id_33904,2279
id_33905,1316
id_33906,1180
id_33907,5753
id_33908,3185
id_33909,10559
id_33910,9711
id_33911,3173
id_33912,3752
id_33913,2988
id_33914,3623
id_33915,6829
id_33916,1258
id_33917,1881
id_33918,1279
id_33919,977
id_33920,21421
id_33921,6702
id_33922,1986
id_33923,2581
id_33924,1654
id_33925,6014
id_33926,1371
id_33927,3416
id_33928,1803
id_33929,2182
id_33930,6197
id_33931,6205
id_33932,5517
id_33933,2365
id_33934,3117
id_33935,1251
id_33936,2371
id_33937,5759
id_33938,3468
id_33939,1239
id_33940,6112
id_33941,2311
id_33942,22675
id_33943,12425
id_33944,3050
id_33945,2464
id_33946,8361
id_33947,3083
id_33948,7296
id_33949,1370
id_33950,3127
id_33951,5562
id_33952,4468
id_33953,4258
id_33954,3889
id_33955,1595
id_33956,2862
id_33957,1951
id_33958,1727
id_33959,1370
id_33960,5610
id_33961,9485
id_33962,9744
id_33963,5828
id_33964,6081
id_33965,1949
id_33966,6659
id_33967,2468
id_33968,9625
id_33969,1580
id_33970,3796
id_33971,5751
id_33972,5403
id_33973,3781
id_33974,2382
id_33975,4776
id_33976,2459
id_33977,2830
id_33978,2001
id_33979,1716
id_33980,2039
id_33981,5511
id_33982,1115
id_33983,3654
id_33984,1850
id_33985,1496
id_33986,5939
id_33987,4538
id_33988,2760
id_33989,3157
id_33990,11149
id_33991,3834
id_33992,11209
id_33993,2336
id_33994,1260
id_33995,37399
id_33996,2971
id_33997,2569
id_33998,1658
id_33999,1912
id_34000,1271
id_34001,2231
id_34002,10440
id_34003,7274
id_34004,2039
id_34005,2893
id_34006,2033
id_34007,1518
id_34008,18862
id_34009,5094
id_34010,7157
id_34011,12316
id_34012,2680
id_34013,7880
id_34014,2331
id_34015,3702
id_34016,5287
id_34017,2978
id_34018,943
id_34019,3381
id_34020,3295
id_34021,7109
id_34022,4315
id_34023,1783
id_34024,1916
id_34025,4347
id_34026,3394
id_34027,3479
id_34028,3887
id_34029,10841
id_34030,5333
id_34031,20041
id_34032,7012
id_34033,1278
id_34034,4501
id_34035,1671
id_34036,3133
id_34037,2608
id_34038,2322
id_34039,1291
id_34040,1393
id_34041,5609
id_34042,3500
id_34043,2927
id_34044,6707
id_34045,2451
id_34046,2646
id_34047,6629
id_34048,17791
id_34049,3819
id_34050,10290
id_34051,4955
id_34052,3738
id_34053,1592
id_34054,5364
id_34055,2324
id_34056,2199
id_34057,8534
id_34058,2069
id_34059,3658
id_34060,1177
id_34061,3104
id_34062,4207
id_34063,1217
id_34064,2759
id_34065,4837
id_34066,6801
id_34067,3907
id_34068,2498
id_34069,6410
id_34070,4711
id_34071,2875
id_34072,8897
id_34073,4999
id_34074,8649
id_34075,6725
id_34076,2085
id_34077,3340
id_34078,1176
id_34079,4336
id_34080,2952
id_34081,3647
id_34082,1344
id_34083,3530
id_34084,3372
id_34085,4710
id_34086,1295
id_34087,11932
id_34088,2094
id_34089,1069
id_34090,2496
id_34091,3530
id_34092,2523
id_34093,2630
id_34094,2946
id_34095,2840
id_34096,4207
id_34097,4459
id_34098,2245
id_34099,2297
id_34100,2620
id_34101,1268
id_34102,2518
id_34103,1535
id_34104,2549
id_34105,4670
id_34106,1731
id_34107,2591
id_34108,2037
id_34109,1769
id_34110,1502
id_34111,2608
id_34112,1653
id_34113,2703
id_34114,1821
id_34115,1749
id_34116,2204
id_34117,1868
id_34118,2361
id_34119,1775
id_34120,7063
id_34121,8434
id_34122,3192
id_34123,1654
id_34124,5955
id_34125,5399
id_34126,20865
id_34127,2513
id_34128,3673
id_34129,2508
id_34130,5177
id_34131,2190
id_34132,2214
id_34133,2003
id_34134,7653
id_34135,9795
id_34136,2229
id_34137,4446
id_34138,1311
id_34139,7165
id_34140,2213
id_34141,3741
id_34142,10235
id_34143,2163
id_34144,10235
id_34145,5510
id_34146,1254
id_34147,9634
id_34148,1827
id_34149,1419
id_34150,2253
id_34151,1462
id_34152,4385
id_34153,2400
id_34154,1392
id_34155,3728
id_34156,3456
id_34157,1584
id_34158,1127
id_34159,2660
id_34160,6259
id_34161,10671
id_34162,2996
id_34163,7303
id_34164,2928
id_34165,3319
id_34166,5673
id_34167,3333
id_34168,4686
id_34169,3336
id_34170,21166
id_34171,5050
id_34172,2208
id_34173,3324
id_34174,3249
id_34175,1655
id_34176,2013
id_34177,1391
id_34178,8291
id_34179,1310
id_34180,2174
id_34181,4088
id_34182,8328
id_34183,1102
id_34184,2009
id_34185,5537
id_34186,2837
id_34187,12727
id_34188,2191
id_34189,6973
id_34190,1269
id_34191,2585
id_34192,2853
id_34193,1710
id_34194,1404
id_34195,3656
id_34196,2524
id_34197,14084
id_34198,6077
id_34199,12680
id_34200,4112
id_34201,5341
id_34202,5976
id_34203,9037
id_34204,3820
id_34205,3866
id_34206,2569
id_34207,3214
id_34208,1473
id_34209,2795
id_34210,11935
id_34211,2072
id_34212,1176
id_34213,4153
id_34214,1707
id_34215,3177
id_34216,2681
id_34217,4929
id_34218,3159
id_34219,9381
id_34220,8898
id_34221,2880
id_34222,1560
id_34223,4205
id_34224,1305
id_34225,1726
id_34226,9984
id_34227,2162
id_34228,4746
id_34229,2732
id_34230,1902
id_34231,2153
id_34232,1045
id_34233,1197
id_34234,4391
id_34235,1978
id_34236,4931
id_34237,7119
id_34238,1303
id_34239,1893
id_34240,5645
id_34241,4123
id_34242,3058
id_34243,4563
id_34244,7137
id_34245,2833
id_34246,9889
id_34247,2238
id_34248,5609
id_34249,10851
id_34250,2509
id_34251,3468
id_34252,11261
id_34253,2519
id_34254,4864
id_34255,2607
id_34256,3650
id_34257,6036
id_34258,1770
id_34259,4396
id_34260,1388
id_34261,1115
id_34262,8992
id_34263,4237
id_34264,2159
id_34265,2453
id_34266,2133
id_34267,4198
id_34268,4345
id_34269,8224
id_34270,2044
id_34271,3244
id_34272,1701
id_34273,2565
id_34274,3578
id_34275,2031
id_34276,9609
id_34277,3755
id_34278,3185
id_34279,7251
id_34280,2208
id_34281,1668
id_34282,3390
id_34283,6105
id_34284,1183
id_34285,1560
id_34286,6602
id_34287,2074
id_34288,2484
id_34289,8298
id_34290,5763
id_34291,2179
id_34292,2895
id_34293,1490
id_34294,2188
id_34295,1625
id_34296,3342
id_34297,2868
id_34298,1971
id_34299,2647
id_34300,7554
id_34301,3948
id_34302,2929
id_34303,2218
id_34304,7759
id_34305,3667
id_34306,2806
id_34307,2707
id_34308,3573
id_34309,1782
id_34310,3220
id_34311,3078
id_34312,3754
id_34313,5071
id_34314,4670
id_34315,3158
id_34316,1372
id_34317,2252
id_34318,2476
id_34319,16784
id_34320,3244
id_34321,3053
id_34322,2550
id_34323,4053
id_34324,3431
id_34325,9045
id_34326,4570
id_34327,2412
id_34328,7161
id_34329,2058
id_34330,2337
id_34331,3440
id_34332,4543
id_34333,5202
id_34334,1634
id_34335,1458
id_34336,8309
id_34337,2355
id_34338,1884
id_34339,4116
id_34340,3051
id_34341,3465
id_34342,4146
id_34343,3647
id_34344,1918
id_34345,3531
id_34346,4412
id_34347,9057
id_34348,1925
id_34349,1554
id_34350,2675
id_34351,2101
id_34352,1790
id_34353,1516
id_34354,10628
id_34355,2074
id_34356,1463
id_34357,1655
id_34358,1799
id_34359,904
id_34360,2403
id_34361,1509
id_34362,8621
id_34363,2282
id_34364,2320
id_34365,2736
id_34366,3558
id_34367,5129
id_34368,7454
id_34369,3025
id_34370,2481
id_34371,11716
id_34372,3046
id_34373,1504
id_34374,6914
id_34375,2276
id_34376,4160
id_34377,1900
id_34378,2992
id_34379,1145
id_34380,1833
id_34381,3841
id_34382,1614
id_34383,1962
id_34384,9390
id_34385,1454
id_34386,4403
id_34387,1874
id_34388,6363
id_34389,3411
id_34390,2275
id_34391,2503
id_34392,4388
id_34393,9656
id_34394,9998
id_34395,11537
id_34396,12183
id_34397,1221
id_34398,1107
id_34399,2952
id_34400,1278
id_34401,2408
id_34402,6783
id_34403,4823
id_34404,1317
id_34405,2436
id_34406,7031
id_34407,2114
id_34408,8045
id_34409,4762
id_34410,8502
id_34411,3687
id_34412,912
id_34413,1415
id_34414,3114
id_34415,8488
id_34416,2208
id_34417,1109
id_34418,1114
id_34419,3504
id_34420,1673
id_34421,2530
id_34422,3561
id_34423,2873
id_34424,2285
id_34425,5104
id_34426,925
id_34427,2316
id_34428,4199
id_34429,2730
id_34430,2548
id_34431,7332
id_34432,2788
id_34433,2163
id_34434,8718
id_34435,5205
id_34436,2598
id_34437,8446
id_34438,2839
id_34439,1535
id_34440,2449
id_34441,4464
id_34442,1611
id_34443,1019
id_34444,2496
id_34445,1899
id_34446,856
id_34447,1577
id_34448,4058
id_34449,4404
id_34450,1991
id_34451,3844
id_34452,4669
id_34453,1241
id_34454,3211
id_34455,1700
id_34456,3335
id_34457,4227
id_34458,1669
id_34459,4467
id_34460,4677
id_34461,4355
id_34462,36704
id_34463,2330
id_34464,3353
id_34465,2413
id_34466,4372
id_34467,2712
id_34468,4904
id_34469,2169
id_34470,5340
id_34471,8603
id_34472,4306
id_34473,5048
id_34474,4547
id_34475,8492
id_34476,2577
id_34477,2414
id_34478,1764
id_34479,6164
id_34480,3170
id_34481,4355
id_34482,3073
id_34483,5821
id_34484,3928
id_34485,1708
id_34486,1717
id_34487,1259
id_34488,1972
id_34489,4752
id_34490,8809
id_34491,2114
id_34492,18129
id_34493,7334
id_34494,8141
id_34495,2665
id_34496,11455
id_34497,2667
id_34498,2850
id_34499,1278
id_34500,8803
id_34501,2089
id_34502,2351
id_34503,10427
id_34504,6204
id_34505,3225
id_34506,2617
id_34507,2642
id_34508,2190
id_34509,1716
id_34510,5460
id_34511,2774
id_34512,2259
id_34513,3953
id_34514,1551
id_34515,1937
id_34516,2316
id_34517,7920
id_34518,2473
id_34519,3145
id_34520,3700
id_34521,1646
id_34522,1484
id_34523,4007
id_34524,1219
id_34525,11432
id_34526,3526
id_34527,1873
id_34528,2501
id_34529,7523
id_34530,5138
id_34531,2972
id_34532,1296
id_34533,2836
id_34534,2418
id_34535,1973
id_34536,4752
id_34537,5857
id_34538,1685
id_34539,2688
id_34540,3132
id_34541,6286
id_34542,1884
id_34543,4698
id_34544,4768
id_34545,2439
id_34546,1304
id_34547,3342
id_34548,6673
id_34549,6998
id_34550,5158
id_34551,3925
id_34552,3554
id_34553,1669
id_34554,3247
id_34555,2478
id_34556,9622
id_34557,3804
id_34558,2974
id_34559,3546
id_34560,13438
id_34561,2444
id_34562,1017
id_34563,8211
id_34564,2950
id_34565,3096
id_34566,5672
id_34567,4386
id_34568,1631
id_34569,4413
id_34570,1615
id_34571,1510
id_34572,5233
id_34573,1813
id_34574,3188
id_34575,3840
id_34576,2392
id_34577,975
id_34578,5174
id_34579,2463
id_34580,3093
id_34581,8156
id_34582,8193
id_34583,4709
id_34584,3536
id_34585,5856
id_34586,7444
id_34587,5470
id_34588,11161
id_34589,2952
id_34590,2116
id_34591,5187
id_34592,3807
id_34593,2687
id_34594,1637
id_34595,4453
id_34596,4652
id_34597,1311
id_34598,4425
id_34599,3357
id_34600,1774
id_34601,5489
id_34602,3687
id_34603,6779
id_34604,6503
id_34605,3425
id_34606,3509
id_34607,3472
id_34608,4516
id_34609,1594
id_34610,2454
id_34611,2083
id_34612,1623
id_34613,1169
id_34614,4459
id_34615,10380
id_34616,2889
id_34617,2406
id_34618,2569
id_34619,11441
id_34620,2958
id_34621,2370
id_34622,1444
id_34623,7086
id_34624,5455
id_34625,5764
id_34626,2040
id_34627,4190
id_34628,1742
id_34629,2294
id_34630,42726
id_34631,6312
id_34632,1925
id_34633,4143
id_34634,2250
id_34635,1268
id_34636,2331
id_34637,6882
id_34638,1580
id_34639,9010
id_34640,1389
id_34641,2406
id_34642,19276
id_34643,2277
id_34644,3710
id_34645,3385
id_34646,3228
id_34647,939
id_34648,2873
id_34649,1964
id_34650,1976
id_34651,3543
id_34652,1262
id_34653,8523
id_34654,2592
id_34655,5193
id_34656,2707
id_34657,3001
id_34658,4199
id_34659,2340
id_34660,2382
id_34661,1506
id_34662,3313
id_34663,2017
id_34664,4215
id_34665,6673
id_34666,4839
id_34667,37214
id_34668,1581
id_34669,1736
id_34670,1371
id_34671,1407
id_34672,1773
id_34673,2870
id_34674,2877
id_34675,2264
id_34676,1607
id_34677,1960
id_34678,1986
id_34679,2508
id_34680,3165
id_34681,1530
id_34682,2291
id_34683,5788
id_34684,2231
id_34685,2306
id_34686,7170
id_34687,3665
id_34688,3540
id_34689,3655
id_34690,3578
id_34691,1891
id_34692,2175
id_34693,3438
id_34694,3818
id_34695,2959
id_34696,2617
id_34697,6732
id_34698,1421
id_34699,6510
id_34700,1455
id_34701,4905
id_34702,2408
id_34703,8370
id_34704,1964
id_34705,1434
id_34706,3496
id_34707,4870
id_34708,15213
id_34709,2839
id_34710,1894
id_34711,2132
id_34712,1950
id_34713,1848
id_34714,1363
id_34715,5385
id_34716,3168
id_34717,2315
id_34718,9059
id_34719,4195
id_34720,13263
id_34721,13629
id_34722,5852
id_34723,3709
id_34724,3310
id_34725,3338
id_34726,4907
id_34727,2897
id_34728,1478
id_34729,3775
id_34730,6439
id_34731,7749
id_34732,4433
id_34733,1197
id_34734,1956
id_34735,7002
id_34736,1959
id_34737,1332
id_34738,1677
id_34739,1236
id_34740,5354
id_34741,5443
id_34742,2683
id_34743,1375
id_34744,3214
id_34745,2096
id_34746,1614
id_34747,5621
id_34748,6326
id_34749,3184
id_34750,9004
id_34751,2318
id_34752,1882
id_34753,5637
id_34754,1518
id_34755,6166
id_34756,2332
id_34757,1223
id_34758,4197
id_34759,1871
id_34760,3248
id_34761,2220
id_34762,1168
id_34763,4690
id_34764,1947
id_34765,9139
id_34766,1842
id_34767,10628
id_34768,2081
id_34769,5324
id_34770,3812
id_34771,2220
id_34772,2334
id_34773,12891
id_34774,2447
id_34775,5905
id_34776,3012
id_34777,1354
id_34778,4218
id_34779,10441
id_34780,4623
id_34781,1497
id_34782,4104
id_34783,7324
id_34784,2563
id_34785,5188
id_34786,4086
id_34787,2107
id_34788,3465
id_34789,1566
id_34790,4790
id_34791,3092
id_34792,3330
id_34793,2775
id_34794,4584
id_34795,5709
id_34796,4828
id_34797,2325
id_34798,1742
id_34799,8925
id_34800,2891
id_34801,2809
id_34802,2962
id_34803,1919
id_34804,1790
id_34805,2278
id_34806,1519
id_34807,7622
id_34808,2357
id_34809,2451
id_34810,2344
id_34811,6118
id_34812,2336
id_34813,3954
id_34814,6054
id_34815,5896
id_34816,1867
id_34817,2560
id_34818,5114
id_34819,10389
id_34820,19638
id_34821,1263
id_34822,2430
id_34823,1998
id_34824,1254
id_34825,2375
id_34826,1281
id_34827,1316
id_34828,6471
id_34829,1662
id_34830,1651
id_34831,5982
id_34832,6394
id_34833,2589
id_34834,3413
id_34835,3775
id_34836,1472
id_34837,1910
id_34838,1532
id_34839,4497
id_34840,1878
id_34841,7023
id_34842,1429
id_34843,1283
id_34844,7026
id_34845,3841
id_34846,3737
id_34847,1419
id_34848,1966
id_34849,2449
id_34850,3282
id_34851,1666
id_34852,8631
id_34853,1791
id_34854,3689
id_34855,6396
id_34856,6711
id_34857,2460
id_34858,3210
id_34859,7577
id_34860,1834
id_34861,2924
id_34862,5025
id_34863,3960
id_34864,1691
id_34865,7065
id_34866,6269
id_34867,1837
id_34868,5074
id_34869,2117
id_34870,2114
id_34871,9982
id_34872,5451
id_34873,4471
id_34874,7570
id_34875,4483
id_34876,5452
id_34877,8788
id_34878,2736
id_34879,7851
id_34880,1759
id_34881,8451
id_34882,2677
id_34883,2099
id_34884,4057
id_34885,6191
id_34886,2091
id_34887,2731
id_34888,1626
id_34889,1307
id_34890,2308
id_34891,3063
id_34892,3748
id_34893,4023
id_34894,3477
